red_mean,green_mean,blue_mean
137.748,119.6522,95.4164
136.8679,118.8097,94.7936
136.3862,118.3529,94.2479
135.6708,117.7227,93.7923
136.6673,118.5885,93.9787
137.8515,119.3508,94.2991
137.1847,118.5985,93.57
136.3631,118.1382,93.2121
135.9153,117.6286,93.2771
135.638,117.5337,93.1654
136.4476,118.1744,93.7839
136.6032,118.2618,93.5742
136.5316,118.0286,93.4871
136.6747,118.1235,93.63
136.6726,118.2446,93.5193
136.0296,117.5962,93.1162
137.332,118.7667,93.9413
138.239,119.5627,94.3606
140.8753,121.8342,96.1482
142.1753,123.0769,97.1009
143.5009,124.2298,98.1324
143.8788,124.4179,97.9181
144.7227,124.803,98.3931
145.4138,125.3429,98.6685
144.6481,125.9527,100.2938
145.2861,126.4407,100.7354
145.5449,126.8118,101.2074
145.8332,127.0119,101.1523
144.778,126.2402,100.6557
143.2351,125.0433,99.6193
141.406,123.6239,98.4465
138.3959,120.8187,96.3353
136.6658,119.4922,95.3002
135.3059,118.192,94.2261
134.4104,117.54,93.9071
135.8005,118.3743,94.5588
134.386,117.0037,93.8447
133.1972,115.9257,93.2884
133.9817,116.5247,94.0218
134.2583,116.4364,94.127
133.9421,116.3346,94.1197
133.9652,116.4541,94.3109
135.2415,117.7064,95.1725
135.9447,118.4623,95.6913
134.2117,115.5368,90.076
134.6643,115.9118,90.3211
134.5705,115.8758,90.4896
135.3438,116.7248,91.0002
134.7087,115.8936,90.3003
134.2551,115.5038,89.9356
133.5772,114.7658,89.5047
133.6837,115.0946,89.8758
133.8843,115.1661,89.9121
134.4278,115.6387,90.055
134.3867,115.5786,90.2143
134.4691,115.7348,90.4185
134.574,115.8446,90.4675
134.3895,115.7252,90.349
134.4332,115.6997,90.2137
134.2417,115.7121,90.1016
134.0404,115.2421,90.0413
134.27,115.4377,90.2532
135.5135,116.8432,91.3176
136.5347,117.7468,91.9421
136.2939,117.6221,92.0402
136.753,118.0192,92.5117
138.4554,119.4472,93.4812
140.9685,121.6748,95.0131
141.6898,123.077,96.7548
141.9332,124.1068,98.0968
143.2369,125.4183,99.5783
143.1131,125.4604,99.7706
142.7053,124.8132,99.1383
141.8575,124.1814,98.7371
141.4089,123.5937,98.0272
140.7175,122.3204,95.5921
138.5954,119.7891,92.6002
137.388,118.3859,90.0172
138.0027,118.3229,89.1422
137.8042,118.1845,89.1619
137.3949,117.7464,88.4257
136.874,117.3237,88.0631
136.5249,116.7971,87.9291
137.0169,117.4288,88.5325
137.9446,118.2825,89.3606
137.9777,118.4665,89.6809
138.1032,118.3712,89.4385
136.9586,117.714,89.6532
137.3074,118.3791,90.9735
137.6699,118.6606,91.3389
137.6336,118.4841,91.1363
137.4921,118.3321,90.6699
137.1215,118.0998,90.3576
137.2024,118.1609,90.5606
137.6458,118.763,91.0644
138.4659,119.69,92.0486
140.0477,121.3019,93.9039
139.8846,121.6361,95.0496
140.6689,121.5801,93.922
138.5263,119.7529,92.5904
137.1949,119.381,93.6359
136.6794,119.7554,95.3899
136.3584,119.6354,95.7928
136.7423,120.0977,96.1863
135.44,118.5668,94.4003
135.6457,118.6834,94.3635
136.8624,119.8011,95.3198
137.3846,120.219,95.7201
137.5584,120.3801,95.946
136.6583,119.4796,94.9836
137.2135,119.8971,95.2498
136.3806,119.1964,94.2922
137.9215,120.6804,95.9544
137.9263,120.9112,96.2312
139.984,123.1821,98.7881
140.1896,123.416,99.2656
140.3569,123.8116,99.6676
141.4543,124.2696,99.3457
141.1979,123.8119,98.9387
140.0917,122.721,97.7217
139.6003,122.231,97.104
139.7952,122.4272,97.2828
139.249,121.8268,96.7164
138.7534,121.2666,96.2725
138.1863,120.5916,95.4607
138.3081,121.0539,96.0185
139.121,121.9295,96.9733
139.3029,121.9282,97.0034
139.2694,121.6422,96.4806
137.2599,119.6758,94.6027
137.3223,119.9127,94.5568
137.6405,120.0541,94.8726
136.9879,119.3554,94.2197
136.2292,118.3564,93.3365
136.0897,118.4253,93.2132
137.4039,119.6694,94.5099
137.7949,120.2632,95.0834
137.4553,119.8329,94.8573
137.9913,120.7625,95.4668
138.6167,121.4047,96.3587
138.7336,121.4478,96.2537
138.2494,120.7716,95.7815
137.6427,119.948,94.9105
137.3327,119.8267,94.7332
138.9503,121.5028,96.527
138.8735,121.4616,96.6487
138.4282,121.1614,96.2213
136.7966,119.2433,94.0741
136.4955,118.8541,93.3447
133.5211,115.5576,89.4638
133.5147,115.3748,89.0438
135.8602,117.7031,91.4994
141.4964,123.3728,96.9964
142.3954,124.4913,98.4403
142.0042,123.7082,97.4328
138.9667,121.1409,95.934
138.0274,119.9072,94.681
137.9924,119.8685,94.3733
137.2744,119.7513,94.592
138.2762,120.7441,96.2782
142.9937,125.6725,101.3088
145.6944,128.8516,104.9932
145.8974,129.4529,105.8475
142.3324,126.546,103.756
140.7486,124.9089,101.5582
139.3792,123.394,100.4107
139.7447,123.9717,100.9759
138.8769,123.3244,100.5507
139.1571,123.4319,100.1947
138.2474,121.9145,97.999
135.7412,119.598,96.0314
136.5889,120.5512,96.591
136.0926,119.9363,96.1046
134.7912,118.1219,93.5378
137.099,120.468,96.2475
138.1307,121.5774,97.6439
136.9404,120.3383,96.0488
134.9182,118.1799,94.0099
134.8895,118.0776,93.8589
135.9356,119.3048,94.9815
137.0171,120.4822,96.4953
137.502,121.0058,97.2425
137.5425,121.1439,97.4141
136.8156,120.2792,96.7209
137.1096,120.6288,96.6949
136.7639,120.2346,96.2332
137.0964,120.5978,96.851
137.5146,121.1123,97.4348
137.6373,121.1254,97.3178
136.5433,119.8524,96.2228
136.8241,120.2219,96.2662
136.5439,120.0568,96.1187
136.8439,120.3079,96.4317
136.3967,119.9191,95.9127
136.7552,120.3033,96.0588
137.8528,121.3238,97.0714
136.3991,119.7921,95.7277
137.2512,120.4128,95.6811
136.505,119.7076,95.4516
136.9065,120.7072,96.6616
137.9147,121.8089,98.1466
141.2204,124.2391,99.9426
142.4645,125.1017,99.9428
141.0724,123.5023,98.1935
138.6467,120.767,94.8976
135.5249,116.6807,89.6279
136.1347,117.4721,91.5469
140.0628,120.6196,94.2173
139.8766,120.7015,94.6529
140.6897,120.8235,94.5858
138.9693,120.8124,96.9584
137.2296,119.9978,98.2676
136.1323,121.0002,101.6496
141.3717,126.0733,107.0733
140.3287,124.6749,104.4984
139.7769,123.4596,102.5822
135.8515,120.1145,100.0514
133.5159,117.8157,98.0086
132.9105,116.4619,95.9089
133.0711,116.5459,95.8794
132.3096,115.7902,95.323
134.4197,117.7076,96.9887
134.773,118.1255,97.1648
134.7072,117.88,96.6698
132.4602,115.6808,94.6896
130.6026,115.0159,94.9156
135.2433,119.9659,100.2533
134.4971,119.2183,99.4892
134.3497,119.2266,99.5835
134.3702,119.0999,99.3528
134.8156,119.7051,99.6474
135.2013,119.8748,99.8378
134.6206,120.2146,100.9123
134.6283,120.7366,102.7433
134.884,120.9393,102.9122
134.8661,121.2492,103.3588
134.5146,120.8078,103.1297
133.8174,120.2245,102.5264
132.3952,119.0379,101.873
132.8088,118.5619,101.1941
133.0946,118.729,99.8453
137.3201,121.2044,99.6148
138.6619,120.8754,96.355
139.2644,120.6213,93.9467
151.6956,150.4507,144.3429
138.429,119.877,93.5429
138.5719,120.1415,94.0608
140.6176,122.2726,96.5034
140.2556,134.3254,121.4072
140.8934,122.9542,97.6682
151.6583,149.1636,142.3244
141.5353,123.3108,96.8804
153.4277,153.1792,149.4282
141.0229,122.8988,96.7854
158.9677,156.9248,151.6917
140.9478,122.6496,96.8369
140.5339,122.3192,96.6497
140.1851,122.0667,96.5027
150.8032,127.3395,102.3361
139.9452,121.8277,96.1954
139.8448,121.7302,96.1131
139.3044,121.3148,95.7742
138.6628,120.7153,95.0855
137.5222,119.4304,93.5804
136.3716,117.9469,91.4318
133.8627,115.4373,89.1976
132.6577,114.4351,88.5768
130.9267,113.2226,88.9772
131.8306,113.7007,88.7246
133.4977,114.5728,89.0711
136.0752,117.7636,93.2004
136.7503,120.2622,98.2083
136.1528,121.2631,102.2891
135.9318,121.2511,102.1524
135.6627,120.9708,101.9911
135.4081,120.5338,101.5076
136.3421,121.4338,101.478
135.4029,120.9333,101.7431
136.007,121.7366,102.3965
133.9659,119.3234,98.5055
138.2382,122.4564,99.7482
140.2897,122.6573,98.8301
139.0806,121.7396,98.6929
138.0724,120.6436,96.8015
137.0018,119.0414,94.5073
136.8353,119.1675,94.6444
137.6045,120.0369,95.5698
125.4641,119.431,109.0116
125.3905,119.1938,108.863
125.0479,119.0283,108.6558
125.1898,119.1367,108.6358
125.9184,119.7047,109.1518
125.4477,119.4085,108.7596
126.7923,120.5273,109.7615
128.6403,122.5524,111.6136
131.6951,125.1652,112.8723
133.6326,126.805,114.8061
135.2127,128.3364,116.2472
137.6555,130.7756,118.7981
138.9792,132.0533,119.8373
139.4829,132.5209,120.3567
140.0831,131.7037,117.606
139.8284,131.5373,117.4452
139.3043,131.0231,116.8065
139.7124,130.4751,115.4663
139.8836,130.58,115.3733
139.8489,130.1233,114.3301
139.3518,128.9798,112.4469
136.3207,125.263,108.7743
137.3986,124.3658,105.82
135.2224,121.5545,102.5902
133.4753,118.0832,98.4453
135.6836,119.9577,99.1541
135.8799,119.4197,98.0355
136.2493,118.471,95.6108
135.9759,118.485,95.8508
135.672,118.3853,95.6265
137.3462,118.9187,95.5885
136.2957,117.7194,94.6073
136.7334,118.2271,94.9317
137.7834,119.1758,96.0199
139.0784,120.7092,97.4868
140.9702,122.6513,99.3337
140.5873,122.4411,99.5232
141.0689,123.0102,99.9585
138.8365,120.9919,98.4142
143.3075,133.022,120.7775
137.7966,120.1797,97.7383
137.1576,119.4746,97.4935
141.8129,129.283,116.5774
137.6202,120.1226,97.9954
137.805,120.3616,98.0925
136.9332,119.4749,97.5001
144.9084,132.2723,119.3002
136.547,118.9921,97.068
136.9036,119.3748,97.9139
136.6771,119.3451,97.8487
136.5673,119.3425,97.6567
136.6639,119.4473,97.7287
135.9963,118.7343,97.0559
135.6748,118.3617,96.5439
135.902,118.566,96.8239
137.4055,119.8616,97.7912
136.9906,119.447,97.4131
139.6852,120.103,98.7003
136.2499,118.8978,97.1515
145.9381,133.7017,116.4909
137.2782,119.9328,97.8813
141.2281,137.4179,127.4018
136.6906,119.1473,97.573
137.3891,119.8076,97.926
136.3758,119.1267,97.5644
135.5551,118.3176,96.78
135.7661,118.5144,97.0104
135.9229,118.6959,97.0543
135.9519,118.7054,96.9743
135.5769,118.2544,96.4761
133.3251,114.1386,90.3356
135.7847,118.5012,96.7899
135.2846,117.9895,96.4581
134.8622,117.5873,95.9832
136.4217,119.0128,96.6019
135.7751,118.4829,96.8508
136.1452,118.9445,97.293
136.7988,119.6108,97.7125
136.3667,119.0627,97.2539
135.9224,118.8972,97.0549
136.1235,118.9965,97.1636
136.1485,118.9303,97.2585
136.3098,119.0257,97.2749
135.4312,118.2435,96.4466
126.8263,114.0995,102.3318
135.633,118.112,96.247
134.8349,117.5011,95.2823
148.9073,124.1409,96.342
134.3041,117.072,96.1223
136.4194,119.8864,99.3552
130.9923,115.5926,98.7833
137.4549,120.8025,100.0959
138.7259,121.9835,101.3442
138.265,121.6665,101.4212
138.9226,122.6406,102.1786
141.4607,124.5479,102.9833
143.6835,126.0995,103.1297
143.0503,125.3733,102.2916
142.4581,124.6304,101.4545
142.4916,124.4483,101.1047
142.1775,124.1646,100.5233
141.9625,124.0215,100.3986
141.9311,123.9691,100.4975
141.8963,124.0994,100.5178
142.2717,124.4528,100.8014
142.5406,124.5698,101.1628
142.6331,124.684,101.227
142.7101,124.9539,101.3192
142.3207,124.4168,100.8999
141.3706,123.3781,99.8572
139.772,121.9147,98.2851
139.5305,121.7646,98.1231
139.5128,121.6627,98.7033
139.2652,121.7033,98.8485
138.4417,120.9449,98.2035
138.542,120.9251,98.3655
138.6132,121.1146,98.6167
137.2431,120.0083,97.7922
136.9281,119.6236,97.6692
137.6776,120.3507,98.322
138.6092,121.2417,98.8449
137.4924,120.1917,98.1831
137.1002,119.9535,98.066
137.5342,120.2387,98.0309
137.6318,119.9481,97.8127
137.5555,120.0846,97.7766
138.3544,120.2286,96.994
138.343,120.2245,96.9869
137.1504,119.2631,96.1884
137.9865,119.8801,96.1858
138.5451,120.5411,96.6666
137.5672,120.1418,98.259
136.8651,119.4611,97.8834
138.5911,121.1839,99.7691
139.4925,121.9807,100.4068
140.2601,122.8568,100.7252
140.9303,123.5767,101.5028
140.8697,123.0052,100.6488
140.9885,122.8889,100.2601
141.0802,122.6825,99.7465
140.8903,122.5085,99.5629
141.1132,122.4301,99.2828
142.0208,122.9698,99.4643
142.4138,123.203,99.6283
142.437,122.7553,97.2505
142.4555,123.284,98.5848
143.2214,124.0474,98.9362
144.2647,125.1291,99.6372
144.7362,125.5622,99.747
145.261,126.2279,99.1683
145.8851,126.8821,99.6904
146.3154,127.3741,100.1393
146.381,127.7707,100.3824
142.9081,130.2213,112.5824
146.3175,127.5738,100.2435
146.139,127.3615,100.3645
145.8883,127.3352,100.6805
145.3089,126.781,100.0375
145.0376,126.2926,99.3199
144.4262,125.6522,98.5557
143.7799,125.0984,98.1499
142.938,124.2467,97.3292
142.6558,123.9821,97.255
142.4884,123.7773,97.1864
142.3665,123.5988,96.9207
141.6047,123.0405,96.324
140.8609,122.5166,95.8165
140.6439,121.9689,95.6987
140.9919,122.383,96.1842
141.4153,122.7971,96.555
141.5352,122.9335,96.8235
141.7032,123.1893,97.1279
141.141,122.7485,96.8534
141.0892,122.8645,96.8232
141.5289,123.1507,96.8904
143.1726,124.6722,98.207
145.7349,127.464,100.499
145.9189,127.443,100.6115
145.7336,127.2852,100.4527
145.0189,126.2152,99.3196
144.3132,125.5714,99.2149
144.5496,125.8719,99.3669
141.6665,123.3699,97.4911
141.9657,123.607,97.63
142.0129,123.6696,97.9786
142.0962,123.7797,97.9252
141.7762,123.3796,97.3227
141.7362,123.2619,97.306
142.0738,123.2805,97.5263
141.073,122.3717,96.6737
140.3549,122.0507,96.8011
141.5623,122.8913,97.3753
142.0067,123.3833,97.8142
142.3759,123.5939,97.8754
140.1428,121.5939,96.59
138.4888,120.3748,95.568
139.3611,120.8897,96.1113
139.3537,121.1013,96.1537
150.5116,135.4965,121.8237
141.8452,122.9458,97.5376
140.3017,121.6267,96.4949
138.8375,120.9051,97.7786
138.0731,120.2256,97.5784
151.0499,140.8303,125.6996
137.2611,119.5923,97.1015
137.389,119.6566,97.1722
136.5107,118.8524,96.4668
143.6201,131.4453,114.8082
136.3506,118.6404,96.1852
136.3685,118.6093,96.1577
136.3165,118.5653,96.3052
136.7173,119.0012,96.3882
136.1472,118.4918,96.0565
136.436,118.4293,96.1481
136.2773,118.4394,96.2426
136.2016,118.2104,96.0409
135.9903,118.1118,95.8119
135.7621,117.8792,95.898
136.0814,118.2364,96.1258
136.5601,118.4941,96.4025
136.6788,118.5838,96.2833
136.5696,118.4804,96.1561
136.6689,118.6756,96.3234
136.9728,118.9475,96.5274
137.0843,118.9611,96.5906
130.167,121.8391,107.9954
129.6495,119.7432,104.9115
129.1113,119.0596,104.449
129.2496,119.5052,104.9376
129.5572,119.7649,104.9946
129.0028,119.1963,104.3954
129.6392,119.8706,104.8466
130.2027,120.3221,105.3593
130.8196,120.8292,105.7271
130.9417,120.9719,105.7741
133.1582,121.5817,104.6383
134.5641,122.6909,104.3557
136.2399,123.8875,105.1539
136.7172,124.3169,105.3649
136.3516,123.7106,104.8436
137.4296,125.0917,105.809
148.3988,136.3617,123.5039
138.6437,126.254,106.5476
130.0736,122.5781,111.3783
139.3719,126.9158,107.1788
139.3829,126.964,107.0663
139.209,126.6693,107.034
139.1688,126.6706,107.1569
139.9973,126.1112,106.0743
139.6383,126.0506,106.6439
138.7891,125.5664,106.8478
137.8213,123.7057,104.8089
136.1865,122.2464,103.8576
135.0154,121.4211,103.2194
135.6147,121.807,103.5479
135.6621,121.5414,103.0327
135.8007,121.6316,102.9989
136.5866,122.4787,103.8743
136.7048,122.4546,103.6614
137.0014,122.8167,104.1841
138.4507,124.0287,103.9036
137.0588,122.0514,101.6587
137.2512,121.3573,99.4314
135.8071,120.0197,98.7492
136.8385,121.0199,99.3473
140.086,123.9405,101.7918
141.3914,124.5051,101.5908
138.3465,122.0001,100.0514
137.6396,120.7311,97.859
135.2432,118.4758,96.2933
134.6216,118.0139,95.9378
134.2623,117.8386,95.6785
134.7956,118.2351,96.2828
135.7707,119.1823,96.7214
134.8628,118.0838,95.6773
135.6903,118.4967,95.9561
134.8994,117.9788,95.7835
136.6346,119.2692,96.7041
136.9261,119.4746,96.5675
136.6419,118.7881,94.8539
133.7213,116.1548,93.2011
134.0581,116.389,94.0588
137.9533,119.9045,96.7485
138.1511,120.1347,97.0114
136.9105,119.1839,96.3318
136.4302,118.5391,95.858
136.4193,118.5912,96.2214
137.0997,119.26,96.6542
136.5378,118.5615,96.3303
139.4817,121.4012,98.2096
143.6343,125.3331,100.8329
144.0577,125.9203,101.4976
137.1672,118.254,99.101
142.9201,124.9177,100.7343
135.3886,124.2589,106.4084
141.73,123.63,99.946
135.2626,124.255,106.6809
140.5842,122.5022,98.2313
138.9215,127.5424,111.5704
140.2275,122.4549,98.3279
136.7535,125.8301,110.5298
139.5437,121.4698,96.5453
138.6883,127.6666,112.0013
138.0802,120.22,95.8036
149.1438,138.6903,127.4908
138.5129,120.7297,96.2303
140.065,121.8101,96.5594
138.6917,120.4132,95.7901
138.6749,120.6592,96.0301
139.407,121.4161,96.6924
141.6765,122.9281,97.1575
140.435,121.5136,95.8748
139.0438,120.2794,95.0739
140.0317,121.2922,96.1025
140.5628,122.0225,96.3724
141.0177,122.5165,97.1793
139.9709,121.428,96.3842
140.5471,122.0391,96.9686
141.4445,123.0374,97.7632
141.1234,122.5673,97.7432
140.6721,121.8933,96.0783
132.5228,109.012,91.7843
139.8579,121.2892,95.8588
139.2646,120.891,95.3035
122.7653,114.6812,106.8772
139.1134,120.53,95.0549
138.7091,120.0546,94.6711
129.7019,117.3423,102.2054
138.9523,120.2481,94.746
138.9207,120.2376,94.7417
126.7379,113.2522,97.792
139.7983,121.0064,95.4804
139.3684,120.4813,94.565
140.7731,121.8405,95.5841
142.3887,123.045,95.5708
142.768,123.2427,95.4089
141.5867,122.1485,95.1736
139.1593,120.0671,93.5579
123.7629,114.9848,101.7639
137.9217,118.8416,91.9054
137.7717,118.6595,92.1046
137.7495,118.8737,92.9742
137.2242,118.7016,92.9984
139.1197,120.2942,93.7174
138.8085,120.0661,93.5636
139.1078,120.2323,93.7394
138.689,119.7808,93.4573
138.1678,119.3581,93.1379
138.609,120.2967,94.8213
140.0586,121.645,96.0122
141.6356,123.1869,97.4343
141.5882,123.2196,97.3664
141.65,123.2684,97.2485
140.0566,121.4073,95.361
140.2162,121.6688,95.7259
141.0273,122.4197,96.4462
142.2414,123.5837,97.5037
142.6312,123.7037,97.422
140.7894,122.1259,96.1637
139.7174,121.8327,96.5765
141.6074,123.4072,97.8302
142.87,124.2964,98.5429
144.0403,125.3097,99.1034
144.3694,125.589,99.273
144.6367,125.8043,99.3808
145.2184,126.3351,99.9886
144.8392,125.8477,99.1859
144.5501,125.5557,98.6675
144.9302,125.7641,98.9389
147.1409,128.0155,100.725
145.9621,127.0508,100.2058
142.7368,124.0936,97.5891
139.7282,121.3969,95.1679
139.3492,121.3419,95.466
138.8208,120.7831,95.3937
138.6525,120.7915,95.275
138.3525,120.3097,95.5773
139.6789,121.0041,95.3479
140.2127,121.5942,95.6942
91.9929,88.8315,77.0941
141.0635,121.4795,94.804
91.2124,87.9023,76.711
140.5293,121.11,94.3642
140.4307,121.0865,94.8303
139.8343,120.6809,95.0132
139.6407,120.5095,95.0084
139.8601,120.9389,95.2029
139.8571,120.9135,95.4059
139.6558,120.6805,95.2091
139.6457,120.8357,95.0937
139.3343,120.4906,94.6497
139.4783,120.4115,94.6046
139.3746,120.3896,94.4787
139.4965,120.4505,94.6388
139.4195,120.404,94.5404
139.3225,120.3264,94.3599
139.4994,120.4891,94.3678
139.4301,120.5219,94.4441
140.0055,120.671,94.453
140.1854,120.8031,94.3845
140.274,121.0549,94.5732
140.5499,121.2334,94.7353
140.709,121.3794,94.7776
140.7047,121.4245,94.8781
140.5216,121.3208,94.7465
140.7755,121.5073,94.8758
142.1892,122.6226,95.3111
142.5284,122.7173,95.2643
143.3602,123.6731,95.9731
144.3802,124.9157,97.0865
144.9984,125.7338,98.1294
143.4803,124.4546,97.2564
143.9486,125.0252,98.0837
140.8662,122.1445,95.7957
139.61,120.9219,94.2235
162.4015,138.9161,112.9591
139.0542,120.4743,93.9569
149.2563,120.2562,91.0601
139.3743,120.4695,94.3511
140.0288,121.3222,95.0389
139.0656,120.4812,94.3883
139.3005,120.7757,94.9138
139.1271,120.6493,95.0683
139.5094,121.1571,95.6566
139.5253,121.0511,95.7368
139.4034,120.922,95.4964
139.1558,120.6881,95.375
139.0197,120.4586,95.2149
138.8122,120.4397,95.2751
138.9578,120.5138,95.2301
139.0607,120.619,95.3212
138.5575,120.1233,94.819
138.6916,120.3878,94.8895
139.491,121.1894,95.6216
139.8403,121.4595,95.9495
139.2025,120.6527,95.3719
138.9315,120.4452,95.1903
138.693,120.3811,95.2789
138.5184,120.0722,94.9494
138.2612,119.877,94.6607
138.3743,119.9472,94.7531
138.2141,119.8629,94.726
137.9973,119.6573,94.5871
133.4493,117.2765,100.5131
137.7806,119.5239,94.3078
136.3789,119.3109,100.4628
137.5701,119.4071,94.2796
137.527,119.2615,94.2928
137.0977,118.6621,94.1117
125.7265,116.2589,102.0427
137.2703,118.9218,94.2308
136.5853,119.1209,99.5611
137.5795,119.2019,94.3811
137.4215,120.1469,99.2957
137.5668,119.1185,94.3703
137.1941,118.7333,94.1565
137.3353,118.7947,94.2531
137.2554,118.841,94.1591
134.3292,120.4345,98.1892
137.6055,119.2974,94.4445
126.2394,111.8582,97.4583
137.9382,119.5986,94.7388
137.8343,119.4636,94.8445
136.8684,118.4236,94.1045
137.2491,118.7491,93.9877
138.3338,119.861,94.2548
138.0269,119.5975,93.9067
136.4928,118.0087,92.8106
137.1387,118.5556,93.0367
137.1047,118.6342,93.3109
137.1097,118.5376,93.3289
137.6749,118.9295,93.8222
137.4266,118.9384,93.7563
137.3973,119.0698,94.0559
